product_id|modifier_id|group_name|modifier_min|modifier_max|options
19809248070|19809248233|toppings|0|6|[{'option_name': 'lebanese tabbouleh', 'option_price': 0}, {'option_name': 'classic hummus', 'option_price': 0}, {'option_name': 'roasted vegetables', 'option_price': 0}, {'option_name': 'chickpea salad', 'option_price': 0}, {'option_name': 'pickled beets', 'option_price': 0}, {'option_name': 'sunflower seeds', 'option_price': 0}]
19809248070|19809248225|sauce|1|1|[{'option_name': 'balsamic vinaigrette', 'option_price': 0}]
19809248146|19809248234|greens & grains|0|3|[{'option_name': 'kale', 'option_price': 0}, {'option_name': 'spinach', 'option_price': 0}, {'option_name': 'mixed greens', 'option_price': 0}]
19809248146|19809248228|protein|1|1|[{'option_name': 'chicken shawarma', 'option_price': 0}]
19809248146|19809248227|toppings|0|5|[{'option_name': 'turkish salad', 'option_price': 0}, {'option_name': 'classic hummus', 'option_price': 0}, {'option_name': 'red cabbage slaw', 'option_price': 0}, {'option_name': 'pickled onions', 'option_price': 0}, {'option_name': 'sunflower seeds', 'option_price': 0}]
19809248146|19809248232|sauce|0|2|[{'option_name': 'tahini', 'option_price': 0}, {'option_name': 'cilantro vinaigrette', 'option_price': 0}]
19732915295|19732915296|greens & grains|1|1|[{'option_name': 'white basmati rice', 'option_price': 0}]
19732915295|19732915297|protein|1|1|[{'option_name': 'chicken shawarma', 'option_price': 0}]
19732915295|19732915299|toppings|0|6|[{'option_name': 'turkish salad', 'option_price': 0}, {'option_name': 'spicy hummus', 'option_price': 0}, {'option_name': 'roasted eggplant', 'option_price': 0}, {'option_name': 'spicy feta dip', 'option_price': 0}, {'option_name': 'red cabbage slaw', 'option_price': 0}, {'option_name': 'pickled beets', 'option_price': 0}]
19732915295|19732915298|sauce|1|1|[{'option_name': 'harissa', 'option_price': 0}]
19809248101|19809248200|greens & grains|1|1|[{'option_name': 'white basmati rice', 'option_price': 0}]
19809248101|19809248195|protein|1|1|[{'option_name': 'shredded lamb', 'option_price': 345}]
19809248101|19809248206|toppings|0|7|[{'option_name': 'lebanese tabbouleh', 'option_price': 0}, {'option_name': 'classic hummus', 'option_price': 0}, {'option_name': 'chickpea salad', 'option_price': 0}, {'option_name': 'turkish yogurt dip', 'option_price': 0}, {'option_name': 'pickled turnips', 'option_price': 0}, {'option_name': 'crumbled feta', 'option_price': 0}]
19809248101|19809248224|sauce|0|1|[{'option_name': 'greek feta', 'option_price': 0}]
19809248183|19809248231|greens & grains|0|2|[{'option_name': 'spinach', 'option_price': 0}, {'option_name': 'kale', 'option_price': 0}]
19809248183|19809248193|protein|0|2|[{'option_name': 'steak shawarma', 'option_price': 345}, {'option_name': 'chicken kebab', 'option_price': 0}]
19809248183|19809248202|toppings|0|7|[{'option_name': 'turkish salad', 'option_price': 0}, {'option_name': 'lebanese tabbouleh', 'option_price': 0}, {'option_name': 'spicy hummus', 'option_price': 0}, {'option_name': 'roasted vegetables', 'option_price': 0}, {'option_name': 'chickpea salad', 'option_price': 0}, {'option_name': 'red cabbage slaw', 'option_price': 0}, {'option_name': 'pickled beets', 'option_price': 0}]
19809248183|19809248196|sauce|0|2|[{'option_name': 'tzatziki', 'option_price': 0}, {'option_name': 'spicy mango', 'option_price': 0}]
19809248116|19809248214|greens & grains|0|1|[{'option_name': 'white basmati rice', 'option_price': 0}]
19809248116|19809248192|protein|0|1|[{'option_name': 'chicken kebab', 'option_price': 0}]
19809248116|19809248210|toppings|0|5|[{'option_name': 'turkish salad', 'option_price': 0}, {'option_name': 'spicy hummus', 'option_price': 0}, {'option_name': 'red cabbage slaw', 'option_price': 0}, {'option_name': 'spicy pickled carrots w/ cauliflower', 'option_price': 0}, {'option_name': 'dried cranberries', 'option_price': 0}]
19809248116|19809248197|sauce|0|1|[{'option_name': 'harissa', 'option_price': 0}]
19809248100|19809248212|greens & grains|0|2|[{'option_name': 'mixed greens', 'option_price': 0}, {'option_name': 'white basmati rice', 'option_price': 0}]
19809248100|19809248209|protein|0|1|[{'option_name': 'falafel', 'option_price': 0}]
19809248100|19809248198|toppings|0|6|[{'option_name': 'turkish salad', 'option_price': 0}, {'option_name': 'lebanese tabbouleh', 'option_price': 0}, {'option_name': 'classic hummus', 'option_price': 0}, {'option_name': 'chickpea salad', 'option_price': 0}, {'option_name': 'red cabbage slaw', 'option_price': 0}, {'option_name': 'pickled onions', 'option_price': 0}]
19809248100|19809248220|sauce|0|1|[{'option_name': 'tahini', 'option_price': 0}]
19809248175|19809248199|greens & grains|0|2|[{'option_name': 'arugula', 'option_price': 0}, {'option_name': 'bulgur pilaf', 'option_price': 0}]
19809248175|19809248205|protein|0|1|[{'option_name': 'steak shawarma', 'option_price': 345}]
19809248175|19809248201|toppings|0|8|[{'option_name': 'turkish salad', 'option_price': 0}, {'option_name': 'lebanese tabbouleh', 'option_price': 0}, {'option_name': 'spicy hummus', 'option_price': 0}, {'option_name': 'baba ganoush', 'option_price': 0}, {'option_name': 'roasted eggplant', 'option_price': 0}, {'option_name': 'crumbled feta', 'option_price': 0}, {'option_name': 'spicy carrots w/ cauliflower', 'option_price': 0}, {'option_name': 'pita croutons', 'option_price': 0}]
19809248175|19809248218|sauce|0|2|[{'option_name': 'harissa', 'option_price': 0}, {'option_name': 'cilantro vinaigrette', 'option_price': 0}]
19809248108|19809248203|greens & grains|0|2|[{'option_name': 'spinach', 'option_price': 0}, {'option_name': 'bulgur pilaf', 'option_price': 0}]
19809248108|19809248194|protein|0|1|[{'option_name': 'chicken kebab', 'option_price': 0}]
19809248108|19809248226|toppings|0|6|[{'option_name': 'turkish salad', 'option_price': 0}, {'option_name': 'classic hummus', 'option_price': 0}, {'option_name': 'roasted vegetables', 'option_price': 0}, {'option_name': 'chickpea salad', 'option_price': 0}, {'option_name': 'greek beet dip', 'option_price': 0}, {'option_name': 'pickled beets', 'option_price': 0}]
19809248108|19809248219|sauce|0|1|[{'option_name': 'greek feta', 'option_price': 0}]
19809248162|19809248216|greens & grains|0|2|[{'option_name': 'mixed greens', 'option_price': 0}, {'option_name': 'white basmati rice', 'option_price': 0}]
19809248162|19809248235|protein|0|2|[{'option_name': 'falafel', 'option_price': 0}, {'option_name': 'chicken shawarma', 'option_price': 0}]
19809248162|19809248229|toppings|0|5|[{'option_name': 'turkish salad', 'option_price': 0}, {'option_name': 'israeli couscous', 'option_price': 0}, {'option_name': 'classic hummus', 'option_price': 0}, {'option_name': 'roasted vegetables', 'option_price': 0}, {'option_name': 'pickled turnips', 'option_price': 0}]
19809248162|19809248207|sauce|0|1|[{'option_name': 'balsamic vinaigrette', 'option_price': 0}]
19728499540|19728499588|greens & grains|1|2|[{'option_name': 'mixed greens', 'option_price': 0}, {'option_name': 'spinach', 'option_price': 0}, {'option_name': 'arugula', 'option_price': 0}, {'option_name': 'kale', 'option_price': 0}, {'option_name': 'white basmati rice', 'option_price': 0}, {'option_name': 'brown basmati rice', 'option_price': 0}, {'option_name': 'bulgur pilaf', 'option_price': 0}, {'option_name': 'no base', 'option_price': 0}]
19728499540|19728499612|protein|1|1|[{'option_name': 'chicken shawarma', 'option_price': 0}, {'option_name': 'chicken kebab', 'option_price': 0}, {'option_name': 'falafel', 'option_price': 0}, {'option_name': 'steak shawarma', 'option_price': 345}, {'option_name': 'shredded lamb', 'option_price': 345}, {'option_name': 'lamb kefta', 'option_price': 230}, {'option_name': 'veggie kefta', 'option_price': 0}, {'option_name': 'no protein', 'option_price': 0}]
19728499540|19728499602|extra protein|0|3|[{'option_name': 'chicken shawarma', 'option_price': 288}, {'option_name': 'chicken kebab', 'option_price': 288}, {'option_name': 'falafel', 'option_price': 288}, {'option_name': 'vegetable kefta', 'option_price': 288}, {'option_name': 'steak shawarma', 'option_price': 518}, {'option_name': 'shredded lamb', 'option_price': 518}, {'option_name': 'lamb kefta', 'option_price': 380}]
19728499540|19728499573|toppings|1|10|[{'option_name': 'turkish salad', 'option_price': 0}, {'option_name': 'spicy hummus', 'option_price': 0}, {'option_name': 'lebanese tabbouleh', 'option_price': 0}, {'option_name': 'classic hummus', 'option_price': 0}, {'option_name': 'israeli couscous', 'option_price': 0}, {'option_name': 'turkish yogurt dip', 'option_price': 0}, {'option_name': 'chickpea salad', 'option_price': 0}, {'option_name': 'baba ganoush', 'option_price': 0}, {'option_name': 'roasted vegetables', 'option_price': 0}, {'option_name': 'greek beet dip', 'option_price': 0}, {'option_name': 'caramelized eggplant', 'option_price': 0}, {'option_name': 'red cabbage slaw', 'option_price': 0}, {'option_name': 'spicy feta dip', 'option_price': 0}, {'option_name': 'roasted corn', 'option_price': 0}, {'option_name': 'turkish olives', 'option_price': 0}, {'option_name': 'crumbled feta', 'option_price': 0}, {'option_name': 'pickled turnips', 'option_price': 0}, {'option_name': 'pickled beets', 'option_price': 0}, {'option_name': 'pickled onions', 'option_price': 0}, {'option_name': 'spicy pickled-carrots w/ cauliflower', 'option_price': 0}, {'option_name': 'sunflower seeds', 'option_price': 0}, {'option_name': 'dried cranberries', 'option_price': 0}, {'option_name': 'crunchy chickpeas', 'option_price': 0}, {'option_name': 'pita croutons', 'option_price': 0}, {'option_name': 'no topping', 'option_price': 0}]
19728499540|20107355857|sauces|1|2|"[{'option_name': 'tzatziki', 'option_price': 0}, {'option_name': 'harissa', 'option_price': 0}, {'option_name': 'tahini', 'option_price': 0}, {'option_name': ""s'hug sauce"", 'option_price': 0}, {'option_name': 'balsamic vinaigrette', 'option_price': 0}, {'option_name': 'greek feta', 'option_price': 0}, {'option_name': 'cilantro vinaigrette', 'option_price': 0}, {'option_name': 'lemon garlic', 'option_price': 0}, {'option_name': 'spicy mango', 'option_price': 0}, {'option_name': 'no sauce', 'option_price': 0}]"
19728499513|19728499588|greens & grains|1|2|[{'option_name': 'mixed greens', 'option_price': 0}, {'option_name': 'spinach', 'option_price': 0}, {'option_name': 'arugula', 'option_price': 0}, {'option_name': 'kale', 'option_price': 0}, {'option_name': 'white basmati rice', 'option_price': 0}, {'option_name': 'brown basmati rice', 'option_price': 0}, {'option_name': 'bulgur pilaf', 'option_price': 0}, {'option_name': 'no base', 'option_price': 0}]
19728499513|19728499612|protein|1|1|[{'option_name': 'chicken shawarma', 'option_price': 0}, {'option_name': 'chicken kebab', 'option_price': 0}, {'option_name': 'falafel', 'option_price': 0}, {'option_name': 'steak shawarma', 'option_price': 345}, {'option_name': 'shredded lamb', 'option_price': 345}, {'option_name': 'lamb kefta', 'option_price': 230}, {'option_name': 'veggie kefta', 'option_price': 0}, {'option_name': 'no protein', 'option_price': 0}]
19728499513|19728499602|extra protein|0|3|[{'option_name': 'chicken shawarma', 'option_price': 288}, {'option_name': 'chicken kebab', 'option_price': 288}, {'option_name': 'falafel', 'option_price': 288}, {'option_name': 'vegetable kefta', 'option_price': 288}, {'option_name': 'steak shawarma', 'option_price': 518}, {'option_name': 'shredded lamb', 'option_price': 518}, {'option_name': 'lamb kefta', 'option_price': 380}]
19728499513|19728499573|toppings|1|10|[{'option_name': 'turkish salad', 'option_price': 0}, {'option_name': 'spicy hummus', 'option_price': 0}, {'option_name': 'lebanese tabbouleh', 'option_price': 0}, {'option_name': 'classic hummus', 'option_price': 0}, {'option_name': 'israeli couscous', 'option_price': 0}, {'option_name': 'turkish yogurt dip', 'option_price': 0}, {'option_name': 'chickpea salad', 'option_price': 0}, {'option_name': 'baba ganoush', 'option_price': 0}, {'option_name': 'roasted vegetables', 'option_price': 0}, {'option_name': 'greek beet dip', 'option_price': 0}, {'option_name': 'caramelized eggplant', 'option_price': 0}, {'option_name': 'red cabbage slaw', 'option_price': 0}, {'option_name': 'spicy feta dip', 'option_price': 0}, {'option_name': 'roasted corn', 'option_price': 0}, {'option_name': 'turkish olives', 'option_price': 0}, {'option_name': 'crumbled feta', 'option_price': 0}, {'option_name': 'pickled turnips', 'option_price': 0}, {'option_name': 'pickled beets', 'option_price': 0}, {'option_name': 'pickled onions', 'option_price': 0}, {'option_name': 'spicy pickled-carrots w/ cauliflower', 'option_price': 0}, {'option_name': 'sunflower seeds', 'option_price': 0}, {'option_name': 'dried cranberries', 'option_price': 0}, {'option_name': 'crunchy chickpeas', 'option_price': 0}, {'option_name': 'pita croutons', 'option_price': 0}, {'option_name': 'no topping', 'option_price': 0}]
19728499513|19728499609|sauces|1|2|"[{'option_name': 'tzatziki', 'option_price': 0}, {'option_name': 'harissa', 'option_price': 0}, {'option_name': 'tahini', 'option_price': 0}, {'option_name': ""s'hug sauce"", 'option_price': 0}, {'option_name': 'balsamic vinaigrette', 'option_price': 0}, {'option_name': 'greek feta', 'option_price': 0}, {'option_name': 'cilantro vinaigrette', 'option_price': 0}, {'option_name': 'lemon garlic', 'option_price': 0}, {'option_name': 'spicy mango', 'option_price': 0}, {'option_name': 'no sauce', 'option_price': 0}]"
19728499465|19728499588|greens & grains|1|2|[{'option_name': 'mixed greens', 'option_price': 0}, {'option_name': 'spinach', 'option_price': 0}, {'option_name': 'arugula', 'option_price': 0}, {'option_name': 'kale', 'option_price': 0}, {'option_name': 'white basmati rice', 'option_price': 0}, {'option_name': 'brown basmati rice', 'option_price': 0}, {'option_name': 'bulgur pilaf', 'option_price': 0}, {'option_name': 'no base', 'option_price': 0}]
19728499465|19728499612|protein|1|1|[{'option_name': 'chicken shawarma', 'option_price': 0}, {'option_name': 'chicken kebab', 'option_price': 0}, {'option_name': 'falafel', 'option_price': 0}, {'option_name': 'steak shawarma', 'option_price': 345}, {'option_name': 'shredded lamb', 'option_price': 345}, {'option_name': 'lamb kefta', 'option_price': 230}, {'option_name': 'veggie kefta', 'option_price': 0}, {'option_name': 'no protein', 'option_price': 0}]
19728499465|19728499602|extra protein|0|3|[{'option_name': 'chicken shawarma', 'option_price': 288}, {'option_name': 'chicken kebab', 'option_price': 288}, {'option_name': 'falafel', 'option_price': 288}, {'option_name': 'vegetable kefta', 'option_price': 288}, {'option_name': 'steak shawarma', 'option_price': 518}, {'option_name': 'shredded lamb', 'option_price': 518}, {'option_name': 'lamb kefta', 'option_price': 380}]
19728499465|19728499598|toppings|1|8|[{'option_name': 'turkish salad', 'option_price': 0}, {'option_name': 'spicy hummus', 'option_price': 0}, {'option_name': 'lebanese tabbouleh', 'option_price': 0}, {'option_name': 'classic hummus', 'option_price': 0}, {'option_name': 'israeli couscous', 'option_price': 0}, {'option_name': 'turkish yogurt dip', 'option_price': 0}, {'option_name': 'chickpea salad', 'option_price': 0}, {'option_name': 'baba ganoush', 'option_price': 0}, {'option_name': 'roasted vegetables', 'option_price': 0}, {'option_name': 'greek beet dip', 'option_price': 0}, {'option_name': 'caramelized eggplant', 'option_price': 0}, {'option_name': 'red cabbage slaw', 'option_price': 0}, {'option_name': 'spicy feta dip', 'option_price': 0}, {'option_name': 'roasted corn', 'option_price': 0}, {'option_name': 'turkish olives', 'option_price': 0}, {'option_name': 'crumbled feta', 'option_price': 0}, {'option_name': 'pickled turnips', 'option_price': 0}, {'option_name': 'pickled beets', 'option_price': 0}, {'option_name': 'pickled onions', 'option_price': 0}, {'option_name': 'spicy pickled-carrots w/ cauliflower', 'option_price': 0}, {'option_name': 'sunflower seeds', 'option_price': 0}, {'option_name': 'dried cranberries', 'option_price': 0}, {'option_name': 'crunchy chickpeas', 'option_price': 0}, {'option_name': 'pita croutons', 'option_price': 0}, {'option_name': 'no topping', 'option_price': 0}]
19728499465|19728499609|sauces|1|2|"[{'option_name': 'tzatziki', 'option_price': 0}, {'option_name': 'harissa', 'option_price': 0}, {'option_name': 'tahini', 'option_price': 0}, {'option_name': ""s'hug sauce"", 'option_price': 0}, {'option_name': 'balsamic vinaigrette', 'option_price': 0}, {'option_name': 'greek feta', 'option_price': 0}, {'option_name': 'cilantro vinaigrette', 'option_price': 0}, {'option_name': 'lemon garlic', 'option_price': 0}, {'option_name': 'spicy mango', 'option_price': 0}, {'option_name': 'no sauce', 'option_price': 0}]"
19728499322|19728499588|greens & grains|1|2|[{'option_name': 'mixed greens', 'option_price': 0}, {'option_name': 'spinach', 'option_price': 0}, {'option_name': 'arugula', 'option_price': 0}, {'option_name': 'kale', 'option_price': 0}, {'option_name': 'white basmati rice', 'option_price': 0}, {'option_name': 'brown basmati rice', 'option_price': 0}, {'option_name': 'bulgur pilaf', 'option_price': 0}, {'option_name': 'no base', 'option_price': 0}]
19728499322|19728499612|protein|1|1|[{'option_name': 'chicken shawarma', 'option_price': 0}, {'option_name': 'chicken kebab', 'option_price': 0}, {'option_name': 'falafel', 'option_price': 0}, {'option_name': 'steak shawarma', 'option_price': 345}, {'option_name': 'shredded lamb', 'option_price': 345}, {'option_name': 'lamb kefta', 'option_price': 230}, {'option_name': 'veggie kefta', 'option_price': 0}, {'option_name': 'no protein', 'option_price': 0}]
19728499322|19728499602|extra protein|0|3|[{'option_name': 'chicken shawarma', 'option_price': 288}, {'option_name': 'chicken kebab', 'option_price': 288}, {'option_name': 'falafel', 'option_price': 288}, {'option_name': 'vegetable kefta', 'option_price': 288}, {'option_name': 'steak shawarma', 'option_price': 518}, {'option_name': 'shredded lamb', 'option_price': 518}, {'option_name': 'lamb kefta', 'option_price': 380}]
19728499322|19728499580|toppings|1|4|[{'option_name': 'turkish salad', 'option_price': 0}, {'option_name': 'spicy hummus', 'option_price': 0}, {'option_name': 'lebanese tabbouleh', 'option_price': 0}, {'option_name': 'classic hummus', 'option_price': 0}, {'option_name': 'israeli couscous', 'option_price': 0}, {'option_name': 'turkish yogurt dip', 'option_price': 0}, {'option_name': 'chickpea salad', 'option_price': 0}, {'option_name': 'baba ganoush', 'option_price': 0}, {'option_name': 'roasted vegetables', 'option_price': 0}, {'option_name': 'greek beet dip', 'option_price': 0}, {'option_name': 'eggplant caponata', 'option_price': 0}, {'option_name': 'caramelized eggplant', 'option_price': 0}, {'option_name': 'red cabbage slaw', 'option_price': 0}, {'option_name': 'spicy feta dip', 'option_price': 0}, {'option_name': 'roasted corn', 'option_price': 0}, {'option_name': 'turkish olives', 'option_price': 0}, {'option_name': 'crumbled feta', 'option_price': 0}, {'option_name': 'pickled turnips', 'option_price': 0}, {'option_name': 'pickled beets', 'option_price': 0}, {'option_name': 'pickled onions', 'option_price': 0}, {'option_name': 'spicy pickled-carrots w/ cauliflower', 'option_price': 0}, {'option_name': 'sunflower seeds', 'option_price': 0}, {'option_name': 'dried cranberries', 'option_price': 0}, {'option_name': 'crunchy chickpeas', 'option_price': 0}, {'option_name': 'pita croutons', 'option_price': 0}, {'option_name': 'no topping', 'option_price': 0}]
19728499322|19728499609|sauces|1|2|"[{'option_name': 'tzatziki', 'option_price': 0}, {'option_name': 'harissa', 'option_price': 0}, {'option_name': 'tahini', 'option_price': 0}, {'option_name': ""s'hug sauce"", 'option_price': 0}, {'option_name': 'balsamic vinaigrette', 'option_price': 0}, {'option_name': 'greek feta', 'option_price': 0}, {'option_name': 'cilantro vinaigrette', 'option_price': 0}, {'option_name': 'lemon garlic', 'option_price': 0}, {'option_name': 'spicy mango', 'option_price': 0}, {'option_name': 'no sauce', 'option_price': 0}]"
