product_id|modifier_id|group_name|modifier_min|modifier_max|options
10164596113|10164596147|Choose Your Size|1|1|[{'option_name': 'Small', 'option_price': 1945}, {'option_name': 'Medium', 'option_price': 2145}, {'option_name': 'Large', 'option_price': 2445}, {'option_name': 'X Large', 'option_price': 2645}]
10164596113|10164596148|Add Extra Veggies|0||[{'option_name': 'Mushrooms', 'option_price': 145}, {'option_name': 'Spinach', 'option_price': 145}, {'option_name': 'Tomatoes', 'option_price': 145}, {'option_name': 'Onions', 'option_price': 145}, {'option_name': 'Peppers', 'option_price': 145}, {'option_name': 'Garlic', 'option_price': 145}, {'option_name': 'Jalapenos ', 'option_price': 145}, {'option_name': 'Olives', 'option_price': 145}, {'option_name': 'Pineapple', 'option_price': 145}]
10164596077|10164596147|Choose Your Size|1|1|[{'option_name': 'Small', 'option_price': 1945}, {'option_name': 'Medium', 'option_price': 2145}, {'option_name': 'Large', 'option_price': 2445}, {'option_name': 'X Large', 'option_price': 2645}]
10164596077|10164596148|Add Extra Veggies|0||[{'option_name': 'Mushrooms', 'option_price': 145}, {'option_name': 'Spinach', 'option_price': 145}, {'option_name': 'Tomatoes', 'option_price': 145}, {'option_name': 'Onions', 'option_price': 145}, {'option_name': 'Peppers', 'option_price': 145}, {'option_name': 'Garlic', 'option_price': 145}, {'option_name': 'Jalapenos ', 'option_price': 145}, {'option_name': 'Olives', 'option_price': 145}, {'option_name': 'Pineapple', 'option_price': 145}]
10164596078|10164596147|Choose Your Size|1|1|[{'option_name': 'Small', 'option_price': 1945}, {'option_name': 'Medium', 'option_price': 2145}, {'option_name': 'Large', 'option_price': 2445}, {'option_name': 'X Large', 'option_price': 2645}]
10164596078|10164596148|Add Extra Veggies|0||[{'option_name': 'Mushrooms', 'option_price': 145}, {'option_name': 'Spinach', 'option_price': 145}, {'option_name': 'Tomatoes', 'option_price': 145}, {'option_name': 'Onions', 'option_price': 145}, {'option_name': 'Peppers', 'option_price': 145}, {'option_name': 'Garlic', 'option_price': 145}, {'option_name': 'Jalapenos ', 'option_price': 145}, {'option_name': 'Olives', 'option_price': 145}, {'option_name': 'Pineapple', 'option_price': 145}]
10164596094|10164596146|Add Protein|0||[{'option_name': 'Extra Vegan Patty', 'option_price': 350}]
10164596094|10164596149|Choose Your Add Ons|0||[{'option_name': 'Extra Vegan Burger Patty ', 'option_price': 350}, {'option_name': 'Extra Vegan American Cheese', 'option_price': 95}, {'option_name': 'Extra Mushrooms ', 'option_price': 95}, {'option_name': 'Extra Avocado ', 'option_price': 195}]
10164596107|10164596146|Add Protein|0||[{'option_name': 'Extra Vegan Patty', 'option_price': 350}]
10164596107|10164596149|Choose Your Add Ons|0||[{'option_name': 'Extra Vegan Burger Patty ', 'option_price': 350}, {'option_name': 'Extra Vegan American Cheese', 'option_price': 95}, {'option_name': 'Extra Mushrooms ', 'option_price': 95}, {'option_name': 'Extra Avocado ', 'option_price': 195}]
10164596110|10164596146|Add Protein|0||[{'option_name': 'Extra Vegan Patty', 'option_price': 350}]
10164596110|10164596149|Choose Your Add Ons|0||[{'option_name': 'Extra Vegan Burger Patty ', 'option_price': 350}, {'option_name': 'Extra Vegan American Cheese', 'option_price': 95}, {'option_name': 'Extra Mushrooms ', 'option_price': 95}, {'option_name': 'Extra Avocado ', 'option_price': 195}]
10164596082|10164596146|Add Protein|0||[{'option_name': 'Extra Vegan Patty', 'option_price': 350}]
10164596082|10164596149|Choose Your Add Ons|0||[{'option_name': 'Extra Vegan Burger Patty ', 'option_price': 350}, {'option_name': 'Extra Vegan American Cheese', 'option_price': 95}, {'option_name': 'Extra Mushrooms ', 'option_price': 95}, {'option_name': 'Extra Avocado ', 'option_price': 195}]
10164596121|10164596146|Add Protein|0||[{'option_name': 'Extra Vegan Patty', 'option_price': 350}]
10164596121|10164596149|Choose Your Add Ons|0||[{'option_name': 'Extra Vegan Burger Patty ', 'option_price': 350}, {'option_name': 'Extra Vegan American Cheese', 'option_price': 95}, {'option_name': 'Extra Mushrooms ', 'option_price': 95}, {'option_name': 'Extra Avocado ', 'option_price': 195}]
10164596141|10164596146|Add Protein|0||[{'option_name': 'Extra Vegan Patty', 'option_price': 350}]
10164596141|10164596149|Choose Your Add Ons|0||[{'option_name': 'Extra Vegan Burger Patty ', 'option_price': 350}, {'option_name': 'Extra Vegan American Cheese', 'option_price': 95}, {'option_name': 'Extra Mushrooms ', 'option_price': 95}, {'option_name': 'Extra Avocado ', 'option_price': 195}]
10164596102|10164596146|Add Protein|0||[{'option_name': 'Extra Vegan Patty', 'option_price': 350}]
10164596102|10164596149|Choose Your Add Ons|0||[{'option_name': 'Extra Vegan Burger Patty ', 'option_price': 350}, {'option_name': 'Extra Vegan American Cheese', 'option_price': 95}, {'option_name': 'Extra Mushrooms ', 'option_price': 95}, {'option_name': 'Extra Avocado ', 'option_price': 195}]
10164596145|10164596153|Choose Your Flavor|1|1|[{'option_name': 'Coke', 'option_price': 0}, {'option_name': 'Sprite', 'option_price': 0}, {'option_name': 'Sunkist Orange ', 'option_price': 0}, {'option_name': 'Pepsi', 'option_price': 0}, {'option_name': 'Mountain Dew ', 'option_price': 0}, {'option_name': '7UP', 'option_price': 0}, {'option_name': 'A&W Root Beer ', 'option_price': 0}, {'option_name': 'Dr. Pepper', 'option_price': 0}]
10164596081|10164596152|Choose Your Flavor|1|1|[{'option_name': 'Fanta Strawberry ', 'option_price': 0}, {'option_name': 'Fanta Pineapple ', 'option_price': 0}, {'option_name': 'Fanta Orange ', 'option_price': 0}, {'option_name': 'Coke', 'option_price': 0}, {'option_name': 'Vanilla Coke ', 'option_price': 0}, {'option_name': 'Pepsi', 'option_price': 0}, {'option_name': '7Up', 'option_price': 0}, {'option_name': 'Cheery 7Up', 'option_price': 0}, {'option_name': 'A&W Root Beer ', 'option_price': 0}, {'option_name': 'A&W Cream Soda ', 'option_price': 0}, {'option_name': 'Sunkist Strawberry Lemonade ', 'option_price': 0}, {'option_name': 'Canada Dry Ginger Ale ', 'option_price': 0}, {'option_name': 'Minute Maid Lemonade ', 'option_price': 0}, {'option_name': 'Sprite Cherry ', 'option_price': 0}, {'option_name': 'Hawaiian Punch ', 'option_price': 0}, {'option_name': 'MUG Root Beer', 'option_price': 0}, {'option_name': 'Dr. Pepper', 'option_price': 0}, {'option_name': 'Cherry Coke ', 'option_price': 0}, {'option_name': 'Sprite', 'option_price': 0}, {'option_name': 'Sunkist Grape ', 'option_price': 0}, {'option_name': 'Diet Coke ', 'option_price': 0}, {'option_name': 'Mountain Dew ', 'option_price': 0}, {'option_name': 'Canada Dry Vanilla Cream ', 'option_price': 350}, {'option_name': 'Canada Dry Peach ', 'option_price': 350}]
10164596136|10164596151|Choose Your Flavor|1|1|[{'option_name': 'Coke', 'option_price': 0}, {'option_name': 'Pineapple Fanta ', 'option_price': 0}, {'option_name': 'Sprite', 'option_price': 0}, {'option_name': 'Sunkist Berry Lemonade ', 'option_price': 0}]
